person_id,start_frame,end_frame,num_frames,total_dist_m,avg_instant_speed_m_s,max_speed_m_s,min_speed_m_s,total_time_s,avg_traj_speed_m_s
1,1,78,78,1.6583276697540488,1.274362306734841,6.376847395558449,0.020907963800632,1.3013,1.274362306734841
2,1,80,80,0.2759430829519891,0.2067505616523395,0.7092765385573552,0.0055380411572026,1.334666666666667,0.2067505616523395
3,1,197,131,3.7328437173140943,1.707991421089183,58.46779684939959,0.0315997957268475,3.2866166666666667,1.1357709449882385
4,1,229,229,2.5824841583001303,0.6759574464749566,2.1881626433676367,0.0243023959087035,3.820483333333333,0.6759574464749566
5,1,142,142,6.40753741170223,2.7047054684901988,31.875181686996594,0.1409916236815449,2.3690333333333333,2.7047054684901988
6,1,45,45,0.7182763642951269,0.956745073986183,2.328636674326293,0.0684920820009345,0.75075,0.9567450739861828
7,1,158,158,0.850020567428746,0.3224701503921696,2.6123912182814206,0.0082010934661661,2.6359666666666666,0.3224701503921696
8,1,227,200,4.998451254175422,1.4980373389137127,66.32255068700516,0.0498002535426751,3.787116666666667,1.3198566862675885
9,1,84,84,3.641968765344408,2.5988074535067844,6.100763128831795,0.3895615757224489,1.4014,2.598807453506785
10,1,48,48,2.033261728699224,2.5390381227512786,12.73321886615393,0.1318875294351969,0.8008000000000001,2.5390381227512786
17,6,218,213,1.303193473454828,0.3667300230628043,1.856888390597747,0.0102413597075905,3.55355,0.3667300230628043
51,46,54,9,0.0707865160705743,0.4714386684686937,1.0130331168554727,0.115014719033433,0.15015,0.4714386684686937
77,66,68,3,0.0163266999770362,0.3262077917489758,0.3997457726951876,0.2602380139398524,0.05005,0.3262077917489758
102,84,96,2,0.072691485292122,2.1785659927708902,3.800967885118531,0.5561641004232495,0.2168833333333333,0.3351639988878292
104,103,133,31,0.5783179047175869,1.118206770102646,2.1825599976119463,0.0174518418900213,0.5171833333333333,1.1182067701026464
111,86,221,112,4.111154552110822,2.2002040203247586,56.21591414460812,0.0782403555074974,2.268933333333333,1.8119327226203887
117,91,99,8,0.1088400716507084,0.8154850523279852,2.53493950148923,0.0818929662724731,0.15015,0.7248756020693202
120,92,107,16,0.0855890891067676,0.3206384457046741,0.9188546360000914,0.0289489643829356,0.2669333333333333,0.3206384457046741
126,99,121,17,0.4633453583287149,1.6337028559512776,4.400139060744547,0.3572092540706869,0.3837166666666666,1.2075195022248577
132,107,109,3,0.0333959070806356,0.667250890721992,0.7709400063471794,0.4964354071051983,0.05005,0.6672508907219918
135,108,476,369,8.96994059548246,1.4570698562384703,10.224978241565031,0.0278152385680525,6.15615,1.4570698562384703
151,115,122,8,0.0389000591312289,0.2914589844997173,0.6167593317729062,0.1151529416609739,0.1334666666666666,0.2914589844997173
154,117,327,191,7.851331963546876,2.463923081174389,16.198541009118877,0.048043810077965,3.520183333333333,2.2303758696886646
159,120,121,2,0.0405728206038008,1.2159686494645603,1.9688647610548544,0.4630725378742669,0.0333666666666666,1.2159686494645603
162,122,123,2,0.007011902510141,0.2101469283758544,0.3023398711341021,0.1179539856176067,0.0333666666666666,0.2101469283758543
173,134,134,1,0.0170069793404925,1.0193993610684846,1.0193993610684846,1.0193993610684846,0.0166833333333333,1.0193993610684846
177,138,154,17,0.063375579140429,0.2234550595537252,0.7625567483648492,0.0925982766442765,0.2836166666666667,0.2234550595537252
184,140,166,18,0.5941775385784597,1.9786131820794528,10.402811866214154,0.4542333195170738,0.45045,1.319075454719635
195,149,220,72,0.2510110735650894,0.2089669277098647,0.9633946815942032,0.0131503304465954,1.2012,0.2089669277098646
198,157,240,58,2.3195047622160545,2.397090594456634,14.561712584338604,0.1806439561235535,1.4014,1.6551339818867237
230,176,213,31,0.127949072427391,0.2473959700184803,1.2749224089786242,0.0152668561610046,0.6339666666666667,0.2018230281729708
