person_id,start_frame,end_frame,num_frames,total_dist_m,avg_instant_speed_m_s,max_speed_m_s,min_speed_m_s,total_time_s,avg_traj_speed_m_s
871,506,556,51,9.050077013480166,3.128386151385005,55.53303438074449,0.08080358890926136,0.85085,3.128386151385005
891,516,530,15,3.305711876568198,3.885187608354232,10.091494391946233,0.2580471424495473,0.25025,3.8851876083542316
893,517,851,259,31.47733954166646,2.142577355077341,21.003292308134192,0.04708642030463497,5.588916666666667,1.6565001043732281
921,537,542,6,0.6168660470421116,1.8124994036613726,3.7289568957160504,0.10539366041912751,0.1001,1.8124994036613726
928,541,637,97,19.520288124958675,3.5477478479601676,16.451016594381894,0.2963421274633968,1.6182833333333333,3.5477478479601676
939,546,563,4,0.975131633901596,4.297753572463989,6.6814203823314005,2.0381840537576115,0.3003,0.955056349436442
948,548,551,4,0.7212454001983006,3.178786214660196,4.385331378263586,1.8196348582997042,0.0667333333333333,3.1787862146601955
950,549,551,3,0.3890098163525263,2.2860070303374647,4.3526270810295555,1.0546149927027086,0.05005,2.2860070303374647
957,551,563,13,2.701258164189756,3.663203083147291,7.917608373305377,0.10117184589890874,0.2168833333333333,3.663203083147291
973,558,810,253,9.359636623309662,0.6521938853968395,3.5528752383063824,0.0028437986860380296,4.220883333333333,0.6521938853968395
980,563,566,4,0.6646638911724091,2.9294112850638,3.723587709314683,2.3925124897676358,0.0667333333333333,2.9294112850638
1004,573,615,40,7.338318681559961,3.23425927670563,12.873727013083066,0.4497628001605764,0.7173833333333334,3.0086132806564003
1008,574,1198,585,110.22466949858467,3.321706031482383,89.88493077895221,0.030966554494465087,10.427083333333334,3.109116845467512
1024,580,587,8,0.9422288438469172,2.0763696094646176,5.264897066004136,0.2239953595049241,0.1334666666666666,2.0763696094646176
1038,586,859,258,45.60231172030046,3.1160571111720343,84.55154418945312,0.03547348082065582,4.571233333333334,2.9340975718335205
1039,586,877,231,33.55158214397924,2.5605854912069783,24.283148821662454,0.007997102049343705,4.871533333333334,2.0256686591397663
1050,590,703,112,17.014283631409704,2.678143856890437,30.48157187069164,0.10048223768963532,1.9019,2.631158876944991
1056,593,597,5,0.8453905421853065,2.9807505747851204,4.852122699513155,0.6195449127870447,0.0834166666666666,2.9807505747851204
1058,594,1000,407,18.74102055008933,0.811777637744074,8.160579905790442,0.024740042931893292,6.790116666666667,0.811777637744074
1108,615,616,2,0.4210781014442444,3.711683329413919,5.16559825224035,2.2577684065874886,0.0333666666666666,3.711683329413919
1112,617,643,21,5.434406132841111,4.5621656770465755,13.223627875832952,0.8822934767779183,0.45045,3.5483510821473363
1123,623,737,101,22.824542650525768,3.983996664464092,19.287973291733685,0.19360575605841243,1.9185833333333333,3.498988374877159
1147,639,642,4,0.4128410222291946,1.819537913098055,4.093712918898639,0.9863789642558378,0.0667333333333333,1.819537913098055
1170,645,646,2,0.3852332523345947,3.3957212111529183,5.977869033813477,0.8135733884923598,0.0333666666666666,3.395721211152918
1179,650,682,33,7.050661380885045,3.766640515038461,13.762362985049977,0.5321809123544132,0.55055,3.766640515038461
1193,654,705,52,6.53816287646095,2.2166169384216294,7.0783721699434174,0.29088844271267167,0.8675333333333334,2.2166169384216294
1210,661,800,132,27.301302975405758,3.6462605543394777,27.712644689223346,0.10283372857991385,2.3356666666666666,3.4379028083772223
1238,678,731,43,9.933090463546913,4.07243527889904,14.636737599092372,0.5079619323506075,0.9009,3.2428651294936803
1258,688,781,93,6.526923246100049,1.237268091699581,4.254009022432215,0.05854423431789174,1.5682333333333334,1.2241056651921385
1275,692,693,2,0.3925370951811472,3.4601025020374974,4.819376328412225,2.10082867566277,0.0333666666666666,3.4601025020374974
1295,698,744,46,10.26635629783074,3.934565293209632,30.794222214642694,0.18080634229323445,0.7841166666666667,3.850851138034959
1315,705,784,80,9.209604583275318,2.029500921859461,14.15842056274414,0.1942508711534388,1.334666666666667,2.029500921859461
1345,713,723,11,1.8562064209699631,2.974896367220955,7.861522225772634,0.4286917518166935,0.1835166666666666,2.974896367220955
1349,717,725,9,1.198285648028056,2.34723246954625,5.909429998958812,1.0673289439257454,0.15015,2.34723246954625
1378,729,910,170,33.41903207459599,3.465638037526071,50.87726817411535,0.10674111106816458,3.036366666666667,3.2371344306562206
1383,733,765,33,5.945994836516678,3.1764998832807185,9.816065395579619,0.12259029290255377,0.55055,3.1764998832807176
1385,733,882,133,32.81777169178973,4.350064578295176,47.79237634995405,0.12589310021961436,2.5025,3.857057259421724
1405,743,867,86,26.99697765472432,5.534201295569885,87.0999953326057,0.15578746795654297,2.0854166666666667,3.8075304913520815
1415,749,754,6,0.4083804990768432,1.199919195736156,2.054418255301083,0.28146007481743307,0.1001,1.199919195736156
1500,776,800,11,3.6228441199352335,5.806243147123306,26.91652185776654,0.2915480732917786,0.4170833333333333,2.5547469847342548
1550,803,818,16,1.280365970746676,1.41075759249575,4.016056341283462,0.5255450921900132,0.2669333333333333,1.41075759249575
1562,808,988,171,22.56657715419034,2.326525605889502,18.176755344166477,0.16097505302990184,3.019683333333333,2.197988279597264
1581,818,822,5,0.924836950814724,3.260869545095107,8.811383527867935,0.6764461713678697,0.0834166666666666,3.260869545095107
1587,820,981,88,24.24423665159593,4.856955207545649,43.150369980755976,0.11737547376576592,2.7027,2.6383460386667723
1590,822,826,5,0.620818495798111,2.188935167649213,3.6226440878475414,1.707889051998363,0.0834166666666666,2.188935167649213
1595,824,838,15,1.2838038098822038,1.5088485748160119,4.15682596318862,0.26349728598314176,0.25025,1.5088485748160116
1607,830,869,22,7.047053038229545,5.647069271554285,34.97144362505745,0.465818818877725,0.6673333333333333,3.1058880993548565
1622,835,1207,333,24.30877587298956,1.286936480212398,65.21568298339844,0.01718260238275806,6.222883333333334,1.1489272061949827
1626,838,843,6,0.917698445558548,2.696416658513686,6.345766852883732,1.2134444012361414,0.1001,2.696416658513686
1643,847,945,90,13.603306558867544,2.664650361181474,95.81133674172794,0.05524476223132188,1.65165,2.4224094192558856
1720,878,1007,112,23.261713272006315,3.661524390316561,28.664523853975183,0.20594027112512028,2.168833333333333,3.154544090118884
1734,890,1235,282,41.645299178989234,2.603485324374576,45.967438641716456,0.11230656329323263,5.772433333333334,2.1219157846058683
1735,893,896,4,0.2000985389550527,0.8819057660944322,1.4607796949498795,0.6183141820571002,0.0667333333333333,0.8819057660944322
1750,902,906,5,0.9747838350812594,3.4369765590218937,6.926151724422679,0.8763117649975946,0.0834166666666666,3.4369765590218937
1768,913,916,4,0.3553427421788374,1.5661224459900576,2.49568827012006,0.4021203167298261,0.0667333333333333,1.5661224459900573
1791,934,938,5,0.5512066269417604,1.9434916622498457,4.455470197341022,0.20427973831401153,0.0834166666666666,1.9434916622498457
1818,956,1415,451,23.078331364753595,0.9021237546106012,41.63010092342601,0.04104321932091433,7.674333333333333,0.8844735072377852
1819,956,1051,73,8.734546235136689,2.109384467700717,15.055428673239316,0.05616085494265835,1.6016,1.6040111056474202
1851,975,1004,30,6.306344422519704,3.705908457730331,15.697781057918773,0.1282099152312559,0.5005000000000001,3.705908457730331
1858,978,1082,100,13.175721381156146,2.322804498058908,10.059722451602712,0.08554173743023592,1.75175,2.2121947600561027
1860,979,1013,7,5.206061740698417,13.111413982735966,41.430305032169116,0.41693179046406464,0.5839166666666666,2.622282796547193
1866,981,1221,239,38.65443854623139,2.851279059082541,23.581796533921185,0.14897795284495635,4.020683333333333,2.827616992202188
1910,992,1001,10,0.7533728185276191,1.3281532911693348,2.712272756239947,0.30010822941275206,0.1668333333333333,1.3281532911693348
1942,1003,1058,21,4.816678324715297,4.043585259039528,16.381002313950482,0.5543343459858614,0.9342666666666668,1.5163444721398236
1947,1004,1195,137,34.668843225975834,4.461254918457562,79.41731172449448,0.08565797525293685,3.2032000000000003,3.183291269941073
1963,1008,1506,456,70.31816592279573,2.718572678203983,43.54874106014476,0.09193752618396982,8.324983333333334,2.484306896314662
1970,1009,1025,17,3.411157716747125,3.537456712920773,11.311983220717487,0.7243871688842773,0.2836166666666667,3.537456712920773
1995,1022,1030,9,1.3153940958340964,2.5766274819966237,4.1701555252075195,0.80275717903586,0.15015,2.5766274819966237
1999,1025,1033,9,0.5985935927212238,1.1725403865178428,3.124526248258703,0.17844189615810618,0.15015,1.1725403865178425
2017,1032,1120,89,18.323493626734614,3.6295813162517483,35.92834248262293,0.18708644544377048,1.484816666666667,3.6295813162517483
2037,1042,1043,2,0.2627247603734334,2.315843806547277,2.4191732967601105,2.212514316334444,0.0333666666666666,2.3158438065472766
2059,1050,1073,23,1.8186317143440247,1.3939756261723122,4.170832914464614,0.10872216785655302,0.4004,1.3358933084151325
2060,1051,1350,280,36.46065434249615,2.29564475498217,20.13555863324334,0.062192393576397616,5.005,2.1426017713166923
2069,1233,1233,1,0.0509593865791956,0.8983849076663747,0.8983849076663747,0.8983849076663747,0.0166833333333333,0.8983849076663747
2084,1064,1064,1,0.1298110460599263,2.2884946710923137,2.2884946710923137,2.2884946710923137,0.0166833333333333,2.2884946710923137
2089,1066,1090,25,4.953404589538773,3.493027858874378,20.319907244514017,0.2000451263259439,0.4170833333333333,3.493027858874378
2104,1075,1320,149,27.692394428694744,3.2765175324511353,34.64550018310547,0.0811197915497948,4.1041,1.984557367216338
2107,1076,1082,7,1.007949735526244,2.5385112421853204,5.616595324348001,0.8754905532388126,0.1167833333333333,2.5385112421853204
2145,1099,1107,9,0.7558301324049632,1.4805393281325796,3.619466388926787,0.6319938687717214,0.15015,1.4805393281325796
2160,1105,1114,9,0.6743460106650988,1.320926153581906,3.036514170029584,0.5357844689313104,0.1668333333333333,1.1888335382237154
2164,1107,1210,84,15.211833302526673,3.1925707281220195,16.203542597153607,0.19320528296863332,1.7350666666666668,2.5786148188677847
2179,1116,1116,1,0.0883200178782145,1.5570315192727482,1.5570315192727482,1.5570315192727482,0.0166833333333333,1.557031519272748
2202,1134,1179,45,5.763403688150644,2.257900408670014,10.916229696834788,0.17246174461701338,0.7674333333333333,2.208815617177188
2221,1147,1446,253,55.06142157789493,3.8367646009810885,32.100482267491955,0.04311478751547194,5.005,3.2356714801607174
2253,1180,1182,3,0.3520753528654575,2.068962524918949,3.2799602957332836,0.21666228771209717,0.05005,2.068962524918949
2282,1188,1524,337,32.76277691220939,1.7139141315418422,9.546061123118683,0.03980300005744485,5.622283333333334,1.713914131541842
2295,1199,1199,1,0.2198377160390218,3.8756134930778954,3.8756134930778954,3.8756134930778954,0.0166833333333333,3.875613493077895
2296,1199,1427,229,32.654669017298026,2.5139003573332417,33.2270970064051,0.15239652465371525,3.820483333333333,2.5139003573332417
2313,1208,1208,1,0.144609720993042,2.5493868659524357,2.5493868659524357,2.5493868659524357,0.0166833333333333,2.5493868659524357
2315,1210,1465,238,46.22920204527093,3.4243464428752857,103.60998714671416,0.03498882274417315,4.270933333333334,3.1835720836106165
2346,1227,1415,137,18.454393477726978,2.3747476410742943,43.73808468089384,0.1436262796906864,3.15315,1.7213779197205201
2373,1240,1826,587,96.08319235015637,2.8856760741059624,54.554919074563415,0.05099435501238879,9.793116666666666,2.8856760741059624
2408,1263,1267,5,1.0652281269629795,3.755872810588164,6.445331573486329,1.3174078043769388,0.0834166666666666,3.7558728105881642
2432,1272,1347,69,14.568810007520517,3.7223160490457157,27.89036470301011,0.07866887485279757,1.2679333333333334,3.3794711497915046
2460,1288,1354,39,4.682723913375164,2.1167628359763153,11.467165105483112,0.032214818193632005,1.1177833333333334,1.2321455313891982
2485,1297,1380,80,9.742135924263795,2.1468537178109672,24.946293550379135,0.28779040364658126,1.4014,2.0446225883913978
2490,1298,1428,131,11.858864904127518,1.5959161948237013,11.493595347684973,0.15017470892737894,2.1855166666666666,1.5959161948237017
2492,1298,1322,25,1.7468186031108102,1.2318166091161615,3.3559900171616497,0.03831462825045864,0.4170833333333333,1.2318166091161615
2495,1300,1315,16,1.9225089654952288,2.118296004174387,6.420190474566292,0.16779845251756556,0.2669333333333333,2.1182960041743866
2518,1320,1333,14,2.0227558936814467,2.5471451578020052,7.4890018911922684,0.4088662301792818,0.2335666666666666,2.5471451578020043
2527,1328,1328,1,0.137935391664505,2.4317222483017864,2.4317222483017864,2.4317222483017864,0.0166833333333333,2.431722248301786
2529,1329,1421,45,6.871258151040971,2.6919191205034068,14.766193838680492,0.14308234348016627,1.55155,1.3025415099210036
2539,1337,1338,2,0.1755142111460368,1.5471076965332031,2.7499712214750405,0.344244171591366,0.0333666666666666,1.5471076965332031
2545,1344,1451,108,16.265862248009444,2.655165463296416,17.014301524442786,0.13834765728782203,1.8018,2.655165463296416
2556,1350,1517,168,12.6374758754236,1.326139813487311,7.549532722024356,0.05451858481940101,2.8028,1.326139813487311
2566,1360,1903,539,26.99461492583578,0.8829307195860708,39.05640097225414,0.055726096034049974,9.075733333333334,0.8748155475310518
2569,1361,1431,42,12.96877515193224,5.443621568319177,24.316911136402805,0.46200545395121856,1.1845166666666669,3.220170505202893
2571,1362,1366,5,0.0802841961205005,0.28307291339425483,0.49056361703311696,0.10081147446351892,0.0834166666666666,0.28307291339425483
2578,1373,1373,1,0.0277193559626738,0.48867642879486084,0.48867642879486084,0.48867642879486084,0.0166833333333333,0.48867642879486084
2642,1411,1420,10,1.984781132296721,3.4990558834636913,9.29786850424374,0.5498238872079289,0.1668333333333333,3.4990558834636913
2656,1423,1436,14,1.1573248207295934,1.4573554437951883,5.857350405524759,0.09187658920007594,0.2335666666666666,1.4573554437951883
2659,1426,1552,127,17.221589348674815,2.3906046730492503,25.3330836576574,0.15032780521056233,2.118783333333333,2.3906046730492503
2666,1429,1432,4,0.4578892409165701,2.018081510768217,5.806532467112823,0.3349890779046452,0.0667333333333333,2.018081510768217
2670,1431,1831,397,45.44367163906197,2.018000001438566,111.15485696231617,0.08485942202455855,6.690016666666667,1.9978703256137422
2672,1432,1440,9,1.0877045566161474,2.1306234091715095,5.544000513413374,0.367836917147917,0.15015,2.1306234091715095
2724,1508,1639,102,23.744680985017617,4.103972322663084,94.87364825080424,0.3488354472553029,2.2022,3.171251340239655
2733,1460,1543,84,16.518250668406488,3.466753974682143,11.480412202722887,0.09774618289049933,1.4014,3.466753974682143
2754,1470,1557,81,14.15001749331653,3.079712769434603,16.060050515567557,0.026551305371172264,1.4681333333333333,2.8347356173204865
2789,1485,1500,16,2.2236000130077205,2.450049964382368,9.158004311954274,0.3706607047249289,0.2669333333333333,2.450049964382368
2798,1488,1581,63,5.116257400097946,1.4316936285277597,7.5247074575985184,0.09907141327857971,1.5682333333333334,0.9595393467792431
2811,1498,1542,42,9.35804411415408,3.9280232851829178,11.72652412863339,0.13795429292847128,0.75075,3.666155066170724
2814,1501,1608,73,16.40148965745767,3.960943888695753,21.237357644473807,0.5130419661017025,1.8018,2.677304665507315
2839,1524,1733,124,16.016488253435494,2.2771092645640163,31.872724645278037,0.16916927169351018,3.5035000000000003,1.3445788038378004
2846,1527,1645,76,12.40135258597384,2.876694339555299,25.851568334242877,0.10228346375858083,1.9853166666666664,1.8372165529933002
2880,1553,1589,37,1.9648539568918448,0.9361960568327592,10.123118232278264,0.053644281099824324,0.6172833333333333,0.9361960568327592
2887,1557,1646,64,18.718048904928565,5.15607064945952,64.03538872213925,0.20179282216464772,1.5015,3.6665391285045477
2902,1567,1670,104,21.14981749012967,3.5851847513566186,20.31850253834444,0.16888711382361019,1.7350666666666668,3.5851847513566186
2929,1583,2068,485,59.728675243127846,2.171097861863831,15.921781203326058,0.11213335044243757,8.1081,2.1666305823126706
2930,1583,1648,66,14.279462793549897,3.814223956137418,12.31661179486443,0.2077721672899583,1.1011,3.814223956137418
2946,1595,1674,75,13.699188182822864,3.22011827768064,18.6378568761489,0.2190931754953721,1.334666666666667,3.0188608853256005
2971,1613,1755,84,17.40198806607922,3.6522276181967652,29.55912870519301,0.24935112280004165,2.3857166666666667,2.1453644750246736
2996,1622,2357,680,69.91025402101602,1.8124674811611228,118.91911226160386,0.06284836898831758,12.278933333333333,1.6745623467249509
3002,1624,1691,68,11.782611720657846,3.0547164912918863,11.683477513930377,0.07416587542085085,1.1344666666666667,3.0547164912918863
3013,1630,1749,93,22.700398857448,4.303172891140738,52.670032276826745,0.06718098240740158,2.002,3.334958990634072
3049,1655,1666,10,1.4151060594439506,2.494751236018012,3.6959300321691178,0.36629003636977253,0.2002,2.0789593633483436
3058,1659,1747,89,10.935202922122429,2.1660830092820125,34.706768709070545,0.05694637842038097,1.484816666666667,2.1660830092820125
3068,1670,2052,351,62.96870686185658,3.162684819547299,35.490083133473114,0.15037457732593312,6.389716666666667,2.898439612692173
3113,1690,1815,103,23.546075690081715,4.030134746478259,18.5426487642176,0.14573428560705745,2.1021,3.2944752292639734
3140,1709,1710,2,0.1564570600748062,1.3791243469013887,2.224254608154297,0.5339940856484806,0.0333666666666666,1.3791243469013887
3200,1738,1742,5,0.7697358403603236,2.714000729953541,8.315371906056123,0.3175643612356747,0.0834166666666666,2.714000729953541
3201,1738,2036,250,59.67101780222853,4.207863980882308,62.547445858226105,0.17750419238034418,4.988316666666667,3.5182809204701573
3206,1739,2117,370,50.89381117754554,2.424942839872951,20.42600295122932,0.06374858319759368,6.322983333333333,2.367358445258554
3213,1745,2021,277,39.61519910535778,2.5212756518502384,100.56219661937041,0.009055100929211147,4.621283333333333,2.5212756518502384
3218,1747,1767,21,2.2447108990291755,1.8844272526038464,5.176771949319279,0.3036934838575475,0.35035,1.8844272526038464
3227,1751,1965,172,30.315187358361975,3.1072061343268884,15.651954202090993,0.08960969307843376,3.5869166666666668,2.485764907461511
3246,1761,1939,179,36.34390598061681,3.5794543262143845,38.371927597943476,0.09089284083422491,2.9863166666666667,3.5794543262143845
3310,1803,1866,64,11.92737933165133,3.2855139341314934,15.947603337904987,0.14729455989949844,1.0677333333333334,3.2855139341314934
3329,1811,1995,185,19.6645611511454,1.8739188777339097,15.190343295826631,0.04852060885990365,3.0864166666666666,1.8739188777339102
3345,1822,1937,102,7.847440307303766,1.3563323021794413,10.75221117805032,0.09912211228819454,1.9352666666666667,1.1926370243301982
3347,1823,1973,147,15.707187466607245,1.883733009680265,9.681643317727481,0.0587799838360618,2.5191833333333333,1.8338327975033044
3364,1832,1902,71,13.47297722513477,3.345364798863466,20.172150555778952,0.23967404575908885,1.1845166666666669,3.345364798863466
3400,1848,1896,43,8.969932967189948,3.6775534864000354,66.48160149069393,0.12950238059548771,0.8174833333333333,3.2272408145959495
3404,1856,2132,268,30.004292745522907,1.973725971933438,25.185367359834558,0.045294205055517296,4.621283333333333,1.9095976912569004
3431,1873,1942,67,12.196190253171324,3.2091324618764885,10.24645861457376,0.23577842642279234,1.1678333333333333,3.071598213510353
3448,1883,1892,10,1.3035759146710235,2.2981299547588123,6.330428403966567,0.4974097714704626,0.1668333333333333,2.2981299547588123
3455,1891,2151,256,28.312506252173087,1.9497395700925741,29.3877051858341,0.08760472430902368,4.35435,1.91238823733218
3468,1905,1936,6,2.2485907358964283,6.60689526913213,12.753644831040326,1.1621560769922594,0.5338666666666667,1.2387928629622738
3506,1929,1963,35,4.540066268773874,2.2868222208584057,9.291133880615236,0.0565623360521653,0.5839166666666666,2.2868222208584057
3538,1952,1998,42,8.89963238893052,3.73560573415262,23.143687528722428,0.23106762591530294,0.7841166666666667,3.3382008688172355
3541,1958,1960,3,0.4311353937149048,2.533556994269876,2.761099478777717,2.3905420303344727,0.05005,2.533556994269876
3542,1960,2236,259,32.850921745907264,2.2360733801225305,37.56106881534352,0.1329125551616444,4.621283333333333,2.090768972749947
3555,1966,1978,13,2.6559668151775995,3.601783033949218,13.40606689453125,0.670241958954755,0.2168833333333333,3.601783033949218
3570,1970,1970,1,0.132748810283343,2.3402857780456543,2.3402857780456543,2.3402857780456543,0.0166833333333333,2.3402857780456543
3596,1987,2252,261,14.349406837490294,0.9692408225642035,30.44532775878906,0.0063951494281782656,4.437766666666667,0.9510220101099891
3606,1995,2087,77,7.753543045930068,1.7752018140599053,19.039836210363053,0.1971184856751386,1.55155,1.4697907492754057
3633,2009,2219,205,39.26485012695268,3.3766678194361748,17.6185697667739,0.05740170531413132,3.520183333333333,3.2806488293100275
3634,2009,2023,15,2.0127901770840086,2.365622820807438,6.750357571770163,0.17465326715918147,0.25025,2.3656228208074377
3635,2010,2258,208,40.01244560922335,3.391329734396544,21.49565528420841,0.1144573530730079,4.1541500000000005,2.8329180110621732
3646,2021,2022,2,0.2193569972038269,1.933569347157198,2.5929406109978173,1.2741980833165787,0.0333666666666666,1.9335693471571975
3660,2027,2028,2,0.1975279763658841,1.741152756354388,3.3794010386747475,0.10290447403402889,0.0333666666666666,1.741152756354388
3663,2028,2060,33,5.11193603237172,2.7309247075767646,15.408891790053424,0.20430941792095408,0.55055,2.7309247075767646
3700,2041,2053,12,1.928802313233912,2.8336403497001705,6.513488432940315,0.13708972755600424,0.2168833333333333,2.6156680151078495
3705,2044,2057,14,2.25241262087822,2.836339233302269,4.796579024370979,1.28221778308644,0.2335666666666666,2.8363392333022683
3706,2044,2157,104,12.58587026908795,2.1334779930060805,12.583028007956113,0.1828966771855074,1.9019,1.946330800637126
3714,2048,2286,238,27.216149779268108,2.0159881971168803,11.617818720200482,0.07623649695340323,3.9873166666666666,2.0075531000578137
3724,2058,2092,24,3.1947599907398225,2.3467414869981655,7.878421334659353,0.5916300941916073,0.5839166666666666,1.6091941625130282
3735,2065,2066,2,0.3695038469314575,3.2570709901697494,4.835230883430032,1.6789110969094672,0.0333666666666666,3.2570709901697494
3742,2069,2083,9,0.8204479618822536,1.6071143795072642,3.327181199017693,0.1130577308290145,0.25025,0.9642686277043586
