person_id,start_frame,end_frame,num_frames,total_dist_m,avg_instant_speed_m_s,max_speed_m_s,min_speed_m_s,total_time_s,avg_traj_speed_m_s
1,1,462,462,22.51552314980701,0.8591684537695691,10.267243104822496,0.040274415822590094,7.7077,0.8591684537695691
2,1,85,85,4.185969281815986,0.868191175291695,3.8386013928581684,0.14546240953838124,1.4180833333333334,0.868191175291695
3,1,87,87,5.801490399058164,1.175597303114363,3.930998970480526,0.12331488377907697,1.45145,1.175597303114363
4,1,47,47,1.542576217956841,0.5786114578626035,2.957620620727539,0.028685313813826618,0.7841166666666667,0.5786114578626034
5,1,265,205,35.36019524020156,3.0408783675608366,58.73107461368337,0.1432381570339203,4.421083333333334,2.352377605094232
6,1,419,388,33.81201604381825,1.5363055399944923,51.03188907398897,0.04250638186931609,6.990316666666667,1.4226409296369045
7,1,31,30,5.164842978386084,3.035107820641761,18.224105834960938,0.1517328094033634,0.5171833333333333,2.9372011167500913
10,1,45,32,5.706444793797533,3.143792674493264,9.551023595473346,0.19316590884152582,0.75075,2.2355859018618767
13,1,4,4,0.2640950791339079,1.1639613877324497,1.666974740869859,0.4776031480116003,0.0667333333333333,1.1639613877324497
40,26,141,115,15.367092652514575,2.3557658687881804,19.746028675752527,0.14017801074420702,1.9352666666666667,2.33545754233311
43,29,232,204,13.695675188609956,1.1835634252088707,14.882431030273438,0.15869159908855662,3.4034,1.1835634252088707
68,53,148,93,11.472075167647004,2.1746896685187687,16.260886472814224,0.20795184023240035,1.6016,2.1067306163775568
79,73,278,206,12.231970158491285,1.0468090012635523,26.507319282082957,0.042726585970205413,3.4367666666666667,1.0468090012635523
83,76,399,269,18.28336350627244,1.1982351896696635,50.64667645622702,0.09788349270820618,5.4054,0.99483106796648
97,89,163,75,8.37123209665666,1.9677339358657016,8.161361357745003,0.12788568349445567,1.25125,1.9677339358657016
109,99,155,46,7.082371750088533,2.7143081024174798,19.09421584185432,0.4635942332884845,0.95095,2.1904942580912996
110,100,157,58,6.46670015919432,1.9655902391303386,6.146411334767062,0.06989198134225956,0.9676333333333332,1.9655902391303384
132,137,320,184,20.231334250742076,1.9384069495793916,47.82665477079504,0.020955649807172648,3.069733333333333,1.938406949579392
143,142,290,138,13.714554380616049,1.7520273052543427,16.157731448902805,0.12871938593247356,2.4858166666666666,1.622683007551002
151,151,151,1,0.1627911202112833,2.8699145597570084,2.8699145597570084,2.8699145597570084,0.0166833333333333,2.869914559757008
158,165,351,148,28.2499221303463,3.3650676188294577,52.64937008128447,0.22251350038191853,3.1197833333333334,2.6632620726564693
170,191,224,25,6.468701783637703,4.561580854654312,23.593278772690716,0.12326815549065086,0.5672333333333334,3.354103569598759
181,213,886,663,54.46597746599739,1.4482716502554511,42.127003389246326,0.05904964664403129,11.244566666666667,1.4246351693165638
183,216,330,96,20.83384572586069,3.825925127420501,80.99971098058364,0.08979705326697406,1.9185833333333333,3.1938157585423315
202,237,305,18,12.633869869369269,12.373773157596588,73.9895315731273,0.25177520864150105,1.15115,3.2279408237208482
232,267,417,137,18.07435112348199,2.325843043622156,50.273787554572614,0.2024273486698375,2.5191833333333333,2.1102019667300356
234,274,276,3,0.0787792330483595,0.4629443089167278,0.9170962081235999,0.1439492492114796,0.05005,0.46294430891672766
260,301,490,190,20.894171463367343,1.9386964240125828,26.88937692081227,0.14440341907389023,3.169833333333333,1.9386964240125826
279,318,436,118,15.37195448934138,2.2965998840652935,30.28472451602712,0.11217934243819291,1.9853166666666664,2.277300725375669
281,319,352,34,4.676102193371455,2.424618042876564,8.517949721392462,0.1228946797987994,0.5672333333333334,2.424618042876564
286,321,377,57,11.09466050550441,3.4314479655033545,15.056506886201747,0.08616175721673403,0.95095,3.4314479655033545
290,327,335,6,0.2244883046299219,0.65960011938039,1.262815699857824,0.13537001960417805,0.15015,0.43973341292025997
297,329,456,120,7.286322875756522,1.0704476223418524,12.917008119470934,0.08925971739432391,2.135466666666667,1.0035446459454866
324,353,370,18,2.129466247024139,2.0856263805059045,15.198152205523323,0.24989503271439498,0.3003,2.0856263805059045
356,386,625,186,16.705070073465507,1.5833379214206578,30.68193323471967,0.019772940260522502,4.004,1.2270868891010096
357,383,386,4,0.5595684307898084,2.466218035449,8.10147117165958,0.13605960151728463,0.0667333333333333,2.466218035449
379,387,463,77,11.956228028437495,2.737421790227533,15.044213463278377,0.16728772836572983,1.2846166666666667,2.737421790227533
387,407,481,75,6.87269772507896,1.6154898572201821,5.266269235049977,0.08998789331492256,1.25125,1.6154898572201821
392,417,550,133,12.690689199098944,1.6821775127701506,34.744110107421875,0.05029290914535521,2.2355666666666667,1.6696239492420148
399,433,504,72,5.495007480398317,1.345470088832324,4.697890842662138,0.14292803757330952,1.2012,1.3454700888323237
400,433,494,62,8.767160625611742,2.492903858649437,18.81576986873851,0.05210539873908547,1.0343666666666669,2.492903858649437
407,438,1333,887,92.96871312838526,1.8477850777457556,25.235059401568247,0.0065208237399072945,14.948266666666669,1.8292247365630416
416,451,459,9,0.8442482969790698,1.6537350825234955,4.3856898476095765,0.1617080148528604,0.15015,1.6537350825234958
422,458,539,82,7.058873096827666,1.5176085958863945,9.200208327349495,0.20582914352416992,1.3680333333333334,1.5176085958863945
429,464,491,28,2.036603024271131,1.282291043581081,5.815565445843865,0.0958315414540908,0.4671333333333333,1.282291043581081
436,486,520,35,5.793522781989972,2.9181857379544685,9.251393710865694,0.29791078146766214,0.5839166666666666,2.9181857379544685
441,491,561,71,6.715541759478053,1.6674812576350044,9.299060036154355,0.18163645968717687,1.1845166666666669,1.6674812576350044
445,497,558,62,5.50134872063001,1.5642844974655357,9.476244309369255,0.16550816157284906,1.0343666666666669,1.5642844974655357
456,519,644,126,10.407065094373376,1.4561160260430572,13.27437681310317,0.06602530532023486,2.1021,1.4561160260430572
458,521,545,14,2.214552418332796,2.7886639641863966,8.907581778133617,0.09183770593474892,0.4170833333333333,1.5616518199443816
459,526,534,9,1.7410683233479658,3.410449008536495,16.115455627441406,0.4448281316196218,0.15015,3.4104490085364945
463,534,578,45,5.32062120796591,2.0844336870838616,32.858857547535614,0.146036297082901,0.75075,2.0844336870838616
470,550,767,218,17.894015423830723,1.4470700985871163,15.09139341466567,0.023712960674482236,3.636966666666667,1.4470700985871163
472,554,616,63,11.055577540350953,3.0937067247461094,43.88261682846967,0.20245499470654657,1.05105,3.093706724746109
483,571,657,87,6.113266285925111,1.2387746707501648,11.746717340805954,0.1553649762097527,1.45145,1.2387746707501648
484,571,581,4,0.5647012502074242,2.488840204827926,6.27809580634622,0.45684022061965046,0.1835166666666666,0.9050328017556094
492,578,815,184,36.07484909869781,3.4564076363563987,56.64217331830193,0.01762088607339297,3.970633333333333,2.6721806936536874
