person_id,start_frame,end_frame,num_frames,total_dist_m,avg_instant_speed_m_s,max_speed_m_s,min_speed_m_s,total_time_s,avg_traj_speed_m_s
1,1,162,131,4.260485197063836,0.975000381071604,22.076868057250977,0.0170406475663185,5.403784162578837,0.7884262340764205
2,1,43,43,1.5477289807466503,1.0790547466901843,21.169414520263672,0.050207357853651,1.4343377715487036,1.0790547466901848
3,1,5,5,0.0781121489503789,0.4683446913957595,0.765499472618103,0.0485864728689193,0.1667834618079888,0.4683446913957595
4,1,22,22,0.5975869029488862,0.8143205791711807,1.9776177406311035,0.2779143452644348,0.7338472319551507,0.8143205791711808
5,1,18,18,1.5257963220640425,2.541213062074449,7.2950119972229,0.5523459911346436,0.6004204625087597,2.541213062074449
6,1,121,105,1.2154801492353793,0.3470368493315098,4.471765518188477,0.0007319260621443,4.036159775753329,0.3011476791719713
7,1,7,7,0.1148689195294437,0.4919506247554506,0.85330730676651,0.1422468721866607,0.2334968465311843,0.4919506247554506
8,1,24,22,2.896369577891023,3.946829056197947,16.286544799804688,0.5205702781677246,0.8005606166783462,3.617926634848118
9,1,45,37,3.215215510058921,2.605105912363207,22.722732543945312,0.1014601290225982,1.5010511562718991,2.1419759723875256
11,1,10,9,0.7868859794061337,2.6211164626810284,4.289515495300293,0.3943947255611419,0.3335669236159776,2.359004816412926
12,1,22,22,0.8977255321626657,1.223313917490569,6.391139507293701,0.1365087181329727,0.7338472319551507,1.2233139174905692
13,1,7,6,0.6717259689737386,3.356277863184611,5.401984691619873,1.8688993453979488,0.2334968465311843,2.876809597015381
14,1,29,26,4.00926974479686,4.6228409226124105,22.77750587463379,0.1286994367837906,0.967344078486335,4.144615999583541
15,1,17,17,1.064244388063721,1.8767631509724785,7.032600402832031,0.1775944977998733,0.5670637701471619,1.8767631509724785
20,1,288,236,4.95364745753036,0.6292599809407335,30.805234909057617,0.0066777006722986,9.606727400140157,0.515643595493101
21,1,35,18,1.3682939555984155,2.2788929442564645,11.872733116149902,0.1821954250335693,1.1674842326559216,1.1720020856176103
62,12,17,6,0.1530432480256208,0.7646803744137287,1.500684380531311,0.1118376180529594,0.2001401541695865,0.7646803744137287
85,19,64,44,0.6408271783348056,0.436621649868109,2.0689263343811035,0.0438779070973396,1.5344078486334969,0.4176380998738434
100,23,74,51,6.4821058364998825,3.810333262763771,19.951534271240234,0.2117549926042556,1.7345480028030835,3.737057623095237
103,24,33,10,0.8549109773403628,2.562936900556088,17.141639709472656,0.1775993555784225,0.3335669236159776,2.562936900556087
115,27,31,5,0.1621158540499486,0.9720139652490616,2.460014581680298,0.0804170072078704,0.1667834618079888,0.9720139652490616
131,31,57,20,2.1117423256711687,3.165395271778107,8.381478309631348,0.1431753635406494,0.9006306937631395,2.344737238354153
133,31,37,7,0.1607980902995274,0.6886520854064396,1.025844931602478,0.3526292443275451,0.2334968465311843,0.6886520854064396
134,32,45,14,0.4022326647024014,0.8613235482147762,2.228311538696289,0.1549150645732879,0.4669936930623686,0.8613235482147761
135,32,100,61,2.660384274270456,1.3074694721669446,6.103355884552002,0.1189446374773979,2.301611772950245,1.1558788087272989
136,32,47,9,0.818518147806062,2.726483186086019,13.858707427978516,0.34773850440979,0.5337070777855641,1.5336467921733856
146,34,68,13,0.5017497946769939,1.157073298325905,2.916670083999634,0.1393117606639862,1.1674842326559216,0.4297700822353362
155,37,56,14,1.010848977921639,2.164588072470256,3.882150888442993,0.5234931111335754,0.6671338472319552,1.5152116507291793
157,38,129,92,1.362463766413714,0.4439705413482759,0.8171562552452087,0.1052580401301384,3.0688156972669938,0.4439705413482759
174,42,87,46,2.0160498361567267,1.3138943716640703,3.877652406692505,0.019554691389203,1.5344078486334969,1.3138943716640703
186,45,48,4,0.3602184365158242,2.699746370315552,3.367816686630249,2.3081696033477783,0.133426769446391,2.699746370315552
193,49,100,52,4.025395507710583,2.3207172711308184,69.64293670654297,0.1254277527332306,1.7345480028030835,2.3207172711308184
205,52,59,8,0.1211218406196315,0.4538888302631676,1.638211965560913,0.0613533444702625,0.266853538892782,0.4538888302631676
214,57,65,9,0.1534092088470779,0.5110059314303927,0.9207911491394044,0.2782934308052063,0.3002102312543798,0.5110059314303927
235,65,113,45,2.751367661942739,1.832960622592105,11.178200721740724,0.0388605408370494,1.6344779257182902,1.6833311840131573
236,65,106,42,0.861700814448626,0.6150695589326677,9.183940887451172,0.008914366364479,1.4009810791871058,0.6150695589326677
239,66,92,26,0.8133394952892171,0.9378114574803756,1.884771704673767,0.1082769557833671,0.9006306937631395,0.9030776997959172
240,66,71,6,0.3210113176868441,1.6039325992266338,2.6501262187957764,0.8439958691596985,0.2001401541695865,1.6039325992266338
243,67,172,75,1.3895921046761426,0.5554476003845533,7.414287090301514,0.0691960230469703,3.5358093903293626,0.3930053776305802
263,75,87,13,1.6578401307501658,3.8231057960253496,15.852182388305664,0.0809631049633026,0.4336370007007709,3.8231057960253496
265,76,100,25,1.4263042744006322,1.710366554260254,5.784306526184082,0.2881809175014496,0.833917309039944,1.7103665542602535
281,84,90,7,0.4705154658700506,2.015082742486681,5.3257317543029785,0.804879367351532,0.2334968465311843,2.015082742486681
284,85,86,2,0.0952303929018155,1.427455574274063,2.3846280574798584,0.4702830910682678,0.0667133847231955,1.427455574274063
285,85,95,11,0.1794074871444836,0.4889505044980483,1.5478054285049438,0.071228377521038,0.3669236159775753,0.4889505044980483
291,151,152,2,0.2229547325513876,3.3419790267944336,3.826998710632324,2.856959342956543,0.0667133847231955,3.3419790267944336
292,89,92,4,0.1986384920749784,1.4887454211711884,2.5547351837158203,0.7165197134017944,0.133426769446391,1.4887454211711884
308,92,94,3,0.4499820904374206,4.496669769287109,6.639377117156982,2.3146328926086426,0.1000700770847932,4.496669769287109
309,93,98,6,0.0177255212404382,0.0885655420521895,0.1601183861494064,0.0315724276006221,0.2001401541695865,0.0885655420521895
317,95,101,7,0.5347191342792899,2.2900486333029613,3.282310485839844,0.9493952989578248,0.2334968465311843,2.290048633302961
